service_date,day_type,bus,rail_boardings,total_rides,peak_offpeak,load_factor
2018-02-27,W,846696,743269,1589965,peak,15899.65
2018-01-14,U,291206,245376,536582,offpeak,5365.82
2018-02-09,W,480347,490054,970401,peak,9704.01
2018-02-26,W,825842,718649,1544491,peak,15444.91
2018-02-17,A,438472,383764,822236,offpeak,8222.36
2018-01-15,W,463868,419604,883472,peak,8834.72
2018-02-28,W,837820,736868,1574688,peak,15746.88
2018-03-09,W,806152,712092,1518244,peak,15182.44
2018-01-12,W,730031,643915,1373946,peak,13739.46
2018-01-27,A,455974,384419,840393,offpeak,8403.93
2018-03-06,W,818087,723274,1541361,peak,15413.61
2018-01-04,W,594414,591081,1185495,peak,11854.95
2018-01-26,W,806770,722671,1529441,peak,15294.41
2018-02-25,U,347690,292093,639783,offpeak,6397.83
2018-02-15,W,819948,746521,1566469,peak,15664.69
2018-01-13,A,392644,323263,715907,offpeak,7159.07
2018-03-05,W,793241,686228,1479469,peak,14794.69
2018-03-04,U,360783,288394,649177,offpeak,6491.77
2018-02-22,W,833819,743449,1577268,peak,15772.68
2018-02-12,W,771383,692183,1463566,peak,14635.66
2018-03-22,W,807829,722634,1530463,peak,15304.63
2018-01-25,W,813348,743858,1557206,peak,15572.06
2018-01-11,W,774197,695496,1469693,peak,14696.93
2018-03-15,W,829652,754110,1583762,peak,15837.62
2018-02-19,W,569983,523621,1093604,peak,10936.04
2018-01-24,W,808026,732420,1540446,peak,15404.46
2018-03-26,W,685230,660176,1345406,peak,13454.06
2018-03-14,W,834401,747391,1581792,peak,15817.92
2018-02-23,W,820477,720769,1541246,peak,15412.46
2018-03-03,A,489631,400158,889789,offpeak,8897.89
2018-01-08,W,755777,664263,1420040,peak,14200.4
2018-03-21,W,815911,715243,1531154,peak,15311.54
2018-01-07,U,284438,226604,511042,offpeak,5110.42
2018-01-16,W,779194,710906,1490100,peak,14901.0
2018-02-10,A,399759,351548,751307,offpeak,7513.07
2018-03-23,W,789868,699928,1489796,peak,14897.96
2018-01-28,U,320779,268995,589774,offpeak,5897.74
2018-02-16,W,803410,725091,1528501,peak,15285.01
2018-01-30,W,801986,723334,1525320,peak,15253.2
2018-02-01,W,824632,724399,1549031,peak,15490.31
2018-02-02,W,706351,657689,1364040,peak,13640.4
2018-02-05,W,734272,675368,1409640,peak,14096.4
2018-02-07,W,790600,714000,1504600,peak,15046.0
2018-01-18,W,788150,720369,1508519,peak,15085.19
2018-01-23,W,795146,733662,1528808,peak,15288.08
2018-01-05,W,597163,572525,1169688,peak,11696.88
2018-01-21,U,316648,259818,576466,offpeak,5764.66
2018-02-18,U,345438,299983,645421,offpeak,6454.21
2018-03-25,U,331496,306710,638206,offpeak,6382.06
2018-01-29,W,774310,699889,1474199,peak,14741.99
2018-04-24,W,826998,743776,1570774,peak,15707.74
2018-06-22,W,669210,689577,1358787,peak,13587.87
2018-06-30,A,473766,468103,941869,offpeak,9418.69
2018-04-26,W,837802,777534,1615336,peak,16153.36
2018-04-09,W,773663,708735,1482398,peak,14823.98
2018-06-10,U,332042,339387,671429,offpeak,6714.29
2018-05-11,W,788585,744337,1532922,peak,15329.22
2018-05-26,A,474011,472471,946482,offpeak,9464.82
2018-04-27,W,812960,752386,1565346,peak,15653.46
2018-04-19,W,774579,749646,1524225,peak,15242.25
2018-05-30,W,793348,716886,1510234,peak,15102.34
2018-04-13,W,729175,716600,1445775,peak,14457.75
2018-05-02,W,834718,752143,1586861,peak,15868.61
2018-05-06,U,359516,315030,674546,offpeak,6745.46
2018-06-17,U,351730,324959,676689,offpeak,6766.89
2018-05-22,W,819740,762899,1582639,peak,15826.39
2018-06-20,W,741682,763084,1504766,peak,15047.66
2018-04-14,A,417189,374923,792112,offpeak,7921.12
2018-04-02,W,782016,688114,1470130,peak,14701.3
2018-06-02,A,496149,437154,933303,offpeak,9333.03
2018-06-29,W,748648,755938,1504586,peak,15045.86
2018-05-18,W,784606,717590,1502196,peak,15021.96
2018-06-11,W,781557,724255,1505812,peak,15058.12
2018-04-10,W,798350,748682,1547032,peak,15470.32
2018-04-22,U,348195,294515,642710,offpeak,6427.1
2018-04-01,U,305848,238356,544204,offpeak,5442.04
2018-05-09,W,803570,756378,1559948,peak,15599.48
2018-05-21,W,709633,669968,1379601,peak,13796.01
2018-05-10,W,838748,762718,1601466,peak,16014.66
2018-05-12,A,440554,392468,833022,offpeak,8330.22
2018-05-28,U,364119,325534,689653,offpeak,6896.53
2018-04-08,U,335409,283411,618820,offpeak,6188.2
2018-04-29,U,354456,327855,682311,offpeak,6823.11
2018-06-15,W,775628,735211,1510839,peak,15108.39
2018-04-15,U,300857,258277,559134,offpeak,5591.34
2018-05-08,W,841014,781451,1622465,peak,16224.65
2018-05-31,W,819988,753062,1573050,peak,15730.5
2018-06-21,W,628563,683599,1312162,peak,13121.62
2018-06-26,W,714896,717661,1432557,peak,14325.57
2018-04-25,W,838143,748866,1587009,peak,15870.09
2018-05-29,W,797433,716137,1513570,peak,15135.7
2018-05-19,A,461266,408091,869357,offpeak,8693.57
2018-06-16,A,472932,441274,914206,offpeak,9142.06
2018-06-18,W,742447,722983,1465430,peak,14654.3
2018-06-23,A,487366,452638,940004,offpeak,9400.04
2018-04-23,W,810268,712596,1522864,peak,15228.64
2018-04-17,W,830925,759128,1590053,peak,15900.53
2018-05-05,A,506199,443358,949557,offpeak,9495.57
2018-05-04,W,830802,736342,1567144,peak,15671.44
2018-06-14,W,795923,754502,1550425,peak,15504.25
2018-06-13,W,783799,759987,1543786,peak,15437.86
2018-06-06,W,820198,778486,1598684,peak,15986.84
2018-06-07,W,821694,798516,1620210,peak,16202.1
2018-04-04,W,823619,738079,1561698,peak,15616.98
2018-06-12,W,807427,750111,1557538,peak,15575.38
2018-06-08,W,779201,766692,1545893,peak,15458.93
2018-04-16,W,773294,704714,1478008,peak,14780.08
2018-04-12,W,836193,775422,1611615,peak,16116.15
2018-04-06,W,792532,721169,1513701,peak,15137.01
2018-05-15,W,809607,728488,1538095,peak,15380.95
2018-04-05,W,817204,753661,1570865,peak,15708.65
2018-06-24,U,382787,515034,897821,offpeak,8978.21
2018-04-21,A,455577,392721,848298,offpeak,8482.98
2018-06-04,W,820746,726476,1547222,peak,15472.22
2018-06-28,W,751395,758891,1510286,peak,15102.86
2018-05-07,W,821267,742969,1564236,peak,15642.36
2018-04-03,W,816056,720417,1536473,peak,15364.73
2018-06-03,U,383320,342776,726096,offpeak,7260.96
2018-05-24,W,813320,757935,1571255,peak,15712.55
2018-05-16,W,824209,733303,1557512,peak,15575.12
2018-05-27,U,382202,375810,758012,offpeak,7580.12
2018-05-14,W,742924,686671,1429595,peak,14295.95
2018-05-01,W,876677,777780,1654457,peak,16544.57
2018-05-17,W,807735,743467,1551202,peak,15512.02
2018-04-18,W,783296,728207,1511503,peak,15115.03
2018-06-01,W,851045,773824,1624869,peak,16248.69
2018-04-30,W,817980,746550,1564530,peak,15645.3
2018-05-20,U,321817,288853,610670,offpeak,6106.7
2018-05-23,W,827983,774273,1602256,peak,16022.56
2018-04-07,A,466492,404650,871142,offpeak,8711.42
2018-06-25,W,730834,709948,1440782,peak,14407.82
2018-05-25,W,797393,730669,1528062,peak,15280.62
2018-06-27,W,734332,744015,1478347,peak,14783.47
2018-06-05,W,826465,778366,1604831,peak,16048.31
2018-05-03,W,840135,744199,1584334,peak,15843.34
2018-04-11,W,849255,770269,1619524,peak,16195.24
2018-04-28,A,480130,426851,906981,offpeak,9069.81
2018-06-09,A,464236,475218,939454,offpeak,9394.54
2018-06-19,W,779092,768531,1547623,peak,15476.23
2018-05-13,U,335726,306051,641777,offpeak,6417.77
2018-04-20,W,812450,735681,1548131,peak,15481.31
2018-07-01,U,353385,329670,683055,offpeak,6830.55
2018-07-02,W,734869,678249,1413118,peak,14131.18
2018-07-03,W,771705,716848,1488553,peak,14885.53
2018-07-04,U,384885,366963,751848,offpeak,7518.48
2018-07-05,W,652746,615715,1268461,peak,12684.61
2018-07-06,W,720068,699130,1419198,peak,14191.98
2018-07-07,A,485369,439367,924736,offpeak,9247.36
2018-07-08,U,376335,346489,722824,offpeak,7228.24
2018-07-09,W,742452,704612,1447064,peak,14470.64
2018-07-10,W,766160,742163,1508323,peak,15083.23
2018-07-11,W,772083,765257,1537340,peak,15373.4
2018-07-12,W,755211,766466,1521677,peak,15216.77
2018-07-13,W,753196,784018,1537214,peak,15372.14
2018-07-14,A,471688,455259,926947,offpeak,9269.47
2018-07-15,U,380142,378006,758148,offpeak,7581.48
2018-07-16,W,731999,700335,1432334,peak,14323.34
2018-07-17,W,768143,739651,1507794,peak,15077.94
2018-07-18,W,770336,745511,1515847,peak,15158.47
2018-07-19,W,765291,780813,1546104,peak,15461.04
2018-07-20,W,721413,762815,1484228,peak,14842.28
2018-07-21,A,469280,483657,952937,offpeak,9529.37
2018-07-22,U,339813,357484,697297,offpeak,6972.97
2018-07-23,W,742296,746950,1489246,peak,14892.46
2018-07-24,W,766503,775343,1541846,peak,15418.46
2018-07-25,W,763505,768014,1531519,peak,15315.19
2018-07-26,W,758033,781151,1539184,peak,15391.84
2018-07-27,W,729506,741794,1471300,peak,14713.0
2018-07-28,A,484064,453186,937250,offpeak,9372.5
2018-07-29,U,374591,354824,729415,offpeak,7294.15
2018-07-30,W,718899,721661,1440560,peak,14405.6
2018-07-31,W,733107,729861,1462968,peak,14629.68
2018-08-01,W,778530,757280,1535810,peak,15358.1
2018-08-02,W,743458,861954,1605412,peak,16054.12
2018-08-03,W,765341,831628,1596969,peak,15969.69
2018-08-04,A,480664,521622,1002286,offpeak,10022.86
2018-08-05,U,368543,423810,792353,offpeak,7923.53
2018-08-06,W,688147,687412,1375559,peak,13755.59
2018-08-07,W,710000,702495,1412495,peak,14124.95
2018-08-08,W,737497,726837,1464334,peak,14643.34
2018-08-09,W,725134,727089,1452223,peak,14522.23
2018-08-10,W,728844,757214,1486058,peak,14860.58
2018-08-11,A,498035,485775,983810,offpeak,9838.1
2018-08-12,U,372421,371962,744383,offpeak,7443.83
2018-08-13,W,705028,681926,1386954,peak,13869.54
2018-08-14,W,722447,739143,1461590,peak,14615.9
2018-08-15,W,710743,720004,1430747,peak,14307.47
2018-08-16,W,720279,712077,1432356,peak,14323.56
2018-08-17,W,702584,697625,1400209,peak,14002.09
2018-08-18,A,493509,469340,962849,offpeak,9628.49
2018-08-19,U,380140,357318,737458,offpeak,7374.58
2018-08-20,W,668029,672736,1340765,peak,13407.65
2018-08-21,W,714668,705759,1420427,peak,14204.27
2018-08-22,W,747818,711067,1458885,peak,14588.85
2018-08-23,W,751380,748147,1499527,peak,14995.27
2018-08-24,W,692290,698828,1391118,peak,13911.18
2018-08-25,A,472537,437488,910025,offpeak,9100.25
2018-08-26,U,358918,344736,703654,offpeak,7036.54
2018-08-27,W,751100,740835,1491935,peak,14919.35
2018-08-28,W,751236,764285,1515521,peak,15155.21
2018-08-29,W,752668,767691,1520359,peak,15203.59
2018-08-30,W,776906,780357,1557263,peak,15572.63
2018-08-31,W,773345,726643,1499988,peak,14999.88
2018-09-01,A,457556,415563,873119,offpeak,8731.19
2018-09-02,U,393446,368715,762161,offpeak,7621.61
2018-09-03,U,330488,293772,624260,offpeak,6242.6
2018-09-04,W,864262,756397,1620659,peak,16206.59
2018-09-05,W,854763,785143,1639906,peak,16399.06
2018-09-06,W,819596,786139,1605735,peak,16057.35
2018-09-07,W,814560,796057,1610617,peak,16106.17
2018-09-08,A,486855,460892,947747,offpeak,9477.47
2018-09-09,U,361946,329445,691391,offpeak,6913.91
2018-09-10,W,844530,792245,1636775,peak,16367.75
2018-09-11,W,861007,818737,1679744,peak,16797.44
2018-09-12,W,865443,835997,1701440,peak,17014.4
2018-09-13,W,851071,821484,1672555,peak,16725.55
2018-09-14,W,841332,833730,1675062,peak,16750.62
2018-09-15,A,498240,505429,1003669,offpeak,10036.69
2018-09-16,U,375988,375547,751535,offpeak,7515.35
2018-09-17,W,839178,794968,1634146,peak,16341.46
2018-09-18,W,846003,796654,1642657,peak,16426.57
2018-09-19,W,844257,786851,1631108,peak,16311.08
2018-09-20,W,840571,812664,1653235,peak,16532.35
2018-09-21,W,829287,806274,1635561,peak,16355.61
2018-09-22,A,497023,464531,961554,offpeak,9615.54
2018-09-23,U,373382,331323,704705,offpeak,7047.05
2018-09-24,W,829917,806181,1636098,peak,16360.98
2018-09-25,W,843206,813982,1657188,peak,16571.88
2018-09-26,W,868419,838474,1706893,peak,17068.93
2018-09-27,W,858664,847133,1705797,peak,17057.97
2018-09-28,W,824823,816264,1641087,peak,16410.87
2018-09-29,A,492591,500479,993070,offpeak,9930.7
2018-09-30,U,365436,362732,728168,offpeak,7281.68
2018-10-01,W,878697,808415,1687112,peak,16871.12
2018-10-02,W,870588,824655,1695243,peak,16952.43
2018-10-03,W,910415,829500,1739915,peak,17399.15
2018-10-04,W,875646,845234,1720880,peak,17208.8
2018-10-05,W,798129,781321,1579450,peak,15794.5
2018-10-06,A,471199,466775,937974,offpeak,9379.74
2018-10-07,U,325617,510071,835688,offpeak,8356.88
2018-10-08,W,700116,719617,1419733,peak,14197.33
2018-10-09,W,882871,813161,1696032,peak,16960.32
2018-10-10,W,831398,794576,1625974,peak,16259.74
2018-10-11,W,860410,817569,1677979,peak,16779.79
2018-10-12,W,824598,776261,1600859,peak,16008.59
2018-10-13,A,494592,466427,961019,offpeak,9610.19
2018-10-14,U,362011,332403,694414,offpeak,6944.14
2018-10-15,W,836275,778324,1614599,peak,16145.99
2018-10-16,W,856815,802082,1658897,peak,16588.97
2018-10-17,W,866716,807188,1673904,peak,16739.04
2018-10-18,W,858568,814542,1673110,peak,16731.1
2018-10-19,W,814805,774539,1589344,peak,15893.44
2018-10-20,A,464296,439297,903593,offpeak,9035.93
2018-10-21,U,353981,332004,685985,offpeak,6859.85
2018-10-22,W,841090,769144,1610234,peak,16102.34
2018-10-23,W,858222,793605,1651827,peak,16518.27
2018-10-24,W,855770,795929,1651699,peak,16516.99
2018-10-25,W,846179,802796,1648975,peak,16489.75
2018-10-26,W,842904,777822,1620726,peak,16207.26
2018-10-27,A,492859,435508,928367,offpeak,9283.67
2018-10-28,U,334541,315184,649725,offpeak,6497.25
2018-10-29,W,835732,766123,1601855,peak,16018.55
2018-10-30,W,851167,785017,1636184,peak,16361.84
2018-10-31,W,840619,776366,1616985,peak,16169.85
2018-11-01,W,866316,798312,1664628,peak,16646.28
2018-11-02,W,785859,754310,1540169,peak,15401.69
2018-11-03,A,513626,428523,942149,offpeak,9421.49
2018-11-04,U,322036,291311,613347,offpeak,6133.47
2018-11-05,W,853379,770186,1623565,peak,16235.65
2018-11-06,W,836999,764653,1601652,peak,16016.52
2018-11-07,W,841086,783160,1624246,peak,16242.46
2018-11-08,W,841232,797333,1638565,peak,16385.65
2018-11-09,W,796310,751427,1547737,peak,15477.37
2018-11-10,A,465852,385710,851562,offpeak,8515.62
2018-11-11,U,344050,304712,648762,offpeak,6487.62
2018-11-12,W,652992,652215,1305207,peak,13052.07
2018-11-13,W,824479,769160,1593639,peak,15936.39
2018-11-14,W,820013,766177,1586190,peak,15861.9
2018-11-15,W,768946,764868,1533814,peak,15338.14
2018-11-16,W,816628,783218,1599846,peak,15998.46
2018-11-17,A,437661,453688,891349,offpeak,8913.49
2018-11-18,U,339408,316014,655422,offpeak,6554.22
2018-11-19,W,803920,740162,1544082,peak,15440.82
2018-11-20,W,807383,741467,1548850,peak,15488.5
2018-11-21,W,649866,605419,1255285,peak,12552.85
2018-11-22,U,244365,196549,440914,offpeak,4409.14
2018-11-23,W,473453,393241,866694,peak,8666.94
2018-11-24,A,407870,347967,755837,offpeak,7558.37
2018-11-25,U,285466,246992,532458,offpeak,5324.58
2018-11-26,W,681371,647084,1328455,peak,13284.55
2018-11-27,W,788682,742355,1531037,peak,15310.37
2018-11-28,W,804497,749760,1554257,peak,15542.57
2018-11-29,W,809744,764611,1574355,peak,15743.55
2018-11-30,W,840494,760471,1600965,peak,16009.65
2018-12-01,A,428105,359088,787193,offpeak,7871.93
2018-12-02,U,339157,285153,624310,offpeak,6243.1
2018-12-03,W,831431,731079,1562510,peak,15625.1
2018-12-04,W,835143,745696,1580839,peak,15808.39
2018-12-05,W,816399,736966,1553365,peak,15533.65
2018-12-06,W,820745,757102,1577847,peak,15778.47
2018-12-07,W,785144,731440,1516584,peak,15165.84
2018-12-08,A,456911,399714,856625,offpeak,8566.25
2018-12-09,U,346457,291673,638130,offpeak,6381.3
2018-12-10,W,794682,706501,1501183,peak,15011.83
2018-12-11,W,817284,731059,1548343,peak,15483.43
2018-12-12,W,809305,727070,1536375,peak,15363.75
2018-12-13,W,804783,738003,1542786,peak,15427.86
2018-12-14,W,789944,724198,1514142,peak,15141.42
2018-12-15,A,481485,425132,906617,offpeak,9066.17
2018-12-16,U,353013,309297,662310,offpeak,6623.1
2018-12-17,W,791252,668008,1459260,peak,14592.6
2018-12-18,W,794636,701867,1496503,peak,14965.03
2018-12-19,W,799278,700814,1500092,peak,15000.92
2018-12-20,W,762587,682043,1444630,peak,14446.3
2018-12-21,W,727571,633479,1361050,peak,13610.5
2018-12-22,A,442692,339426,782118,offpeak,7821.18
2018-12-23,U,330462,260130,590592,offpeak,5905.92
2018-12-24,W,422369,279324,701693,peak,7016.93
2018-12-25,U,188696,127994,316690,offpeak,3166.9
2018-12-26,W,515030,411993,927023,peak,9270.23
2018-12-27,W,509948,453029,962977,peak,9629.77
2018-12-28,W,577497,493961,1071458,peak,10714.58
2018-12-29,A,394088,307105,701193,offpeak,7011.93
2018-12-30,U,314550,265310,579860,offpeak,5798.6
2018-12-31,W,463165,386058,849223,peak,8492.23
2019-01-01,U,248879,245852,494731,offpeak,4947.31
2019-01-02,W,591006,573542,1164548,peak,11645.48
2019-01-03,W,664442,627781,1292223,peak,12922.23
2019-01-04,W,668812,628514,1297326,peak,12973.26
2019-01-05,A,444434,348257,792691,offpeak,7926.91
2019-01-06,U,318623,260556,579179,offpeak,5791.79
2019-01-07,W,723023,662470,1385493,peak,13854.93
2019-01-08,W,784085,701693,1485778,peak,14857.78
2019-01-09,W,747949,685444,1433393,peak,14333.93
2019-01-10,W,747850,690162,1438012,peak,14380.12
2019-01-11,W,763718,679115,1442833,peak,14428.33
2019-01-12,A,382464,325219,707683,offpeak,7076.83
2019-01-13,U,301855,250222,552077,offpeak,5520.77
2019-01-14,W,756590,705571,1462161,peak,14621.61
2019-01-15,W,783113,720095,1503208,peak,15032.08
2019-01-16,W,800537,728048,1528585,peak,15285.85
2019-01-17,W,800348,734929,1535277,peak,15352.77
2019-01-18,W,776640,700006,1476646,peak,14766.46
2019-01-19,A,337080,312424,649504,offpeak,6495.04
2019-01-20,U,271961,236744,508705,offpeak,5087.05
2019-01-21,W,445534,401503,847037,peak,8470.37
2019-01-22,W,757962,712125,1470087,peak,14700.87
2019-01-23,W,764136,718899,1483035,peak,14830.35
2019-01-24,W,745872,711300,1457172,peak,14571.72
2019-01-25,W,568100,590674,1158774,peak,11587.74
2019-01-26,A,343625,296063,639688,offpeak,6396.88
2019-01-27,U,258884,221081,479965,offpeak,4799.65
2019-01-28,W,668192,678810,1347002,peak,13470.02
2019-01-29,W,581664,579917,1161581,peak,11615.81
2019-01-30,W,124154,97917,222071,peak,2220.71
2019-01-31,W,282336,243912,526248,peak,5262.48
2019-02-01,W,683059,648091,1331150,peak,13311.5
2019-02-02,A,435441,345650,781091,offpeak,7810.91
2019-02-03,U,322488,250724,573212,offpeak,5732.12
2019-02-04,W,808055,718764,1526819,peak,15268.19
2019-02-05,W,808858,734181,1543039,peak,15430.39
2019-02-06,W,799164,727769,1526933,peak,15269.33
2019-02-07,W,789342,732351,1521693,peak,15216.93
2019-02-08,W,710682,655823,1366505,peak,13665.05
2019-02-09,A,423681,338847,762528,offpeak,7625.28
2019-02-10,U,296809,251192,548001,offpeak,5480.01
2019-02-11,W,779386,704667,1484053,peak,14840.53
2019-02-12,W,741083,698387,1439470,peak,14394.7
2019-02-13,W,795205,728764,1523969,peak,15239.69
2019-02-14,W,824482,746611,1571093,peak,15710.93
2019-02-15,W,754152,687932,1442084,peak,14420.84
2019-02-16,A,438454,362613,801067,offpeak,8010.67
2019-02-17,U,296482,256817,553299,offpeak,5532.99
2019-02-18,W,555501,519409,1074910,peak,10749.1
2019-02-19,W,812492,725195,1537687,peak,15376.87
2019-02-20,W,779660,717172,1496832,peak,14968.32
2019-02-21,W,813056,727504,1540560,peak,15405.6
2019-02-22,W,798311,702988,1501299,peak,15012.99
2019-02-23,A,406839,328179,735018,offpeak,7350.18
2019-02-24,U,288368,240478,528846,offpeak,5288.46
2019-02-25,W,762857,680844,1443701,peak,14437.01
2019-02-26,W,773049,699462,1472511,peak,14725.11
2019-02-27,W,797800,711827,1509627,peak,15096.27
2019-02-28,W,783920,714700,1498620,peak,14986.2
2019-03-01,W,812238,682969,1495207,peak,14952.07
2019-03-02,A,454119,349392,803511,offpeak,8035.11
2019-03-03,U,313539,252150,565689,offpeak,5656.89
2019-03-04,W,699086,635353,1334439,peak,13344.39
2019-03-05,W,761781,692945,1454726,peak,14547.26
2019-03-06,W,790908,708876,1499784,peak,14997.84
2019-03-07,W,790299,711428,1501727,peak,15017.27
2019-03-08,W,781577,684186,1465763,peak,14657.63
2019-03-09,A,409779,326686,736465,offpeak,7364.65
2019-03-10,U,310427,250702,561129,offpeak,5611.29
2019-03-11,W,784354,697758,1482112,peak,14821.12
2019-03-12,W,816229,729476,1545705,peak,15457.05
2019-03-13,W,785256,727150,1512406,peak,15124.06
2019-03-14,W,777417,726502,1503919,peak,15039.19
2019-03-15,W,769660,716230,1485890,peak,14858.9
2019-03-16,A,468181,570703,1038884,offpeak,10388.84
2019-03-17,U,337661,301294,638955,offpeak,6389.55
2019-03-18,W,786322,711535,1497857,peak,14978.57
2019-03-19,W,812217,727732,1539949,peak,15399.49
2019-03-20,W,782960,712714,1495674,peak,14956.74
2019-03-21,W,795501,719946,1515447,peak,15154.47
